30,57.465,0,0,0,0,0
60,58.3592,0,0,0,0,0
90,59.2382,0,0,0,0,0
120,59.6654,0,0,0,0,0
150,58.3745,0,0,0,0,0
180,57.1873,0,0,0,0,0
210,56.171,0,0,0,0,0
240,55.878,0,0,0,0,0
270,57.0591,0,0,0,0,0
300,58.6491,0,0,0,0,0
330,59.8211,0,0,0,0,0
360,59.0947,0,0,0,0,0
390,59.0947,0,0,0,0,0
420,60.2728,0,0,0,0,0
450,61.2952,0,0,0,0,0
480,60.4315,0,0,0,0,0
510,59.3969,0,0,0,0,0
540,59.3816,0,0,0,0,0
570,60.5658,0,0,0,0,0
600,61.8933,0,0,0,0,0
630,61.3135,0,0,0,0,0
660,60.2758,0,0,0,0,0
690,59.3969,0,0,0,0,0
720,58.6674,0,0,0,0,0
750,58.0784,0,0,0,0,0
780,58.3897,0,0,0,0,0
810,58.6705,0,0,0,0,0
840,58.0937,0,0,0,0,0
870,57.7976,0,0,0,0,0
900,59.3969,0,0,0,0,0
930,61.3043,0,0,0,0,0
960,63.0653,0,0,0,0,0
990,63.3644,0,0,0,0,0
1020,62.3359,0,0,0,0,0
1050,61.3043,0,0,0,0,0
1080,60.4284,0,0,0,0,0
1110,59.6868,0,0,0,0,0
1140,59.995,0,0,0,0,0
1170,60.4284,0,0,0,0,0
1200,59.6959,0,0,0,0,0
1230,58.9696,0,0,0,0,0
1260,58.3806,0,0,0,0,0
1290,57.9502,0,0,0,0,0
1320,57.9411,0,0,0,0,0
1350,59.8394,0,0,0,0,0
1380,62.0368,0,0,0,0,0
1410,63.5078,0,0,0,0,0
1440,62.6319,0,0,0,0,0
1470,61.6095,0,0,0,0,0
1500,60.5658,0,0,0,0,0
1530,59.9859,0,0,0,0,0
1560,59.5678,0,0,0,0,0
1590,59.2656,0,0,0,0,0
1620,58.6705,0,0,0,0,0
1650,58.3897,0,0,0,0,0
1680,59.4121,0,0,0,0,0
1710,61.1578,0,0,0,0,0
1740,62.7754,0,0,0,0,0
1770,63.81,0,0,0,0,0
1800,62.9218,0,0,0,0,0
1830,61.8903,0,0,0,0,0
1860,61.0144,0,0,0,0,0
1890,59.9859,0,0,0,0,0
1920,59.5617,0,0,0,0,0
1950,60.1415,0,0,0,0,0
1980,61.6095,0,0,0,0,0
2010,61.6034,0,0,0,0,0
2040,61.756,0,0,0,0,0
2070,63.0683,0,0,0,0,0
2100,64.3959,0,0,0,0,0
2130,63.9687,0,0,0,0,0
2160,62.7845,0,0,0,0,0
2190,61.6095,0,0,0,0,0
2220,61.0235,0,0,0,0,0
2250,60.288,0,0,0,0,0
2280,59.8485,0,0,0,0,0
2310,59.2778,0,0,0,0,0
2340,58.6766,0,0,0,0,0
2370,58.0967,0,0,0,0,0
2400,57.8037,0,0,0,0,0
2430,58.6796,0,0,0,0,0
2460,59.29,0,0,0,0,0
2490,60.578,0,0,0,0,0
2520,63.8039,0,0,0,0,0
2550,65.4397,0,0,0,0,0
2580,64.2647,0,0,0,0,0
2610,63.2209,0,0,0,0,0
2640,62.1955,0,0,0,0,0
2670,61.6156,0,0,0,0,0
2700,61.167,0,0,0,0,0
2730,63.813,0,0,0,0,0
2760,65.7296,0,0,0,0,0
2790,64.5516,0,0,0,0,0
2820,63.5139,0,0,0,0,0
2850,62.6411,0,0,0,0,0
2880,61.9025,0,0,0,0,0
2910,61.4691,0,0,0,0,0
2940,60.874,0,0,0,0,0
2970,60.0072,0,0,0,0,0
3000,60.5871,0,0,0,0,0
3030,63.9595,0,0,0,0,0
3060,66.6116,0,0,0,0,0
3090,65.8792,0,0,0,0,0
3120,64.8507,0,0,0,0,0
3150,63.9687,0,0,0,0,0
3180,63.3796,0,0,0,0,0
3210,62.6502,0,0,0,0,0
3240,61.7682,0,0,0,0,0
3270,61.0327,0,0,0,0,0
3300,60.3033,0,0,0,0,0
3330,60.5932,0,0,0,0,0
3360,64.103,0,0,0,0,0
3390,67.0603,0,0,0,0,0
30,66.9138,0,0,0,0,0
60,66.9138,0,0,0,0,0
90,66.9138,0,0,0,0,0
120,66.9138,0,0,0,0,0
150,66.9138,0,0,0,0,0
180,66.9138,0,0,0,0,0
210,66.9138,0,0,0,0,0
240,66.9138,0,0,0,0,0
270,66.9138,0,0,0,0,0
300,66.9138,0,0,0,0,0
330,66.9138,0,0,0,0,0
360,66.9138,0,0,0,0,0
390,66.9138,0,0,0,0,0
420,66.9138,0,0,0,0,0
450,66.9138,0,0,0,0,0
480,66.9138,0,0,0,0,0
510,66.9138,0,0,0,0,0
540,66.9138,0,0,0,0,0
570,66.9138,0,0,0,0,0
600,66.9138,0,0,0,0,0
630,66.9138,0,0,0,0,0
660,66.9138,0,0,0,0,0
690,66.9138,0,0,0,0,0
720,66.9138,0,0,0,0,0
750,66.9138,0,0,0,0,0
780,66.9138,0,0,0,0,0
810,66.9138,0,0,0,0,0
840,66.9138,0,0,0,0,0
870,66.9138,0,0,0,0,0
900,66.9138,0,0,0,0,0
930,66.9138,0,0,0,0,0
960,66.9138,0,0,0,0,0
990,66.9138,0,0,0,0,0
1020,66.9138,0,0,0,0,0
1050,66.9138,0,0,0,0,0
1080,66.9138,0,0,0,0,0
1110,66.9138,0,0,0,0,0
1140,66.9138,0,0,0,0,0
1170,66.9138,0,0,0,0,0
1200,66.9138,0,0,0,0,0
1230,66.9138,0,0,0,0,0
1260,66.9138,0,0,0,0,0
1290,66.9138,0,0,0,0,0
1320,66.9138,0,0,0,0,0
1350,66.9138,0,0,0,0,0
1380,66.9138,0,0,0,0,0
1410,66.9138,0,0,0,0,0
1440,66.9138,0,0,0,0,0
1470,66.9138,0,0,0,0,0
1500,66.9138,0,0,0,0,0
1530,66.9138,0,0,0,0,0
1560,66.9138,0,0,0,0,0
1590,66.9138,0,0,0,0,0
1620,66.9138,0,0,0,0,0
1650,66.9138,0,0,0,0,0
1680,66.9138,0,0,0,0,0
1710,66.9138,0,0,0,0,0
1740,66.9138,0,0,0,0,0
1770,66.9138,0,0,0,0,0
1800,66.9138,0,0,0,0,0
1830,66.9138,0,0,0,0,0
1860,66.9138,0,0,0,0,0
1890,66.9138,0,0,0,0,0
1920,66.9138,0,0,0,0,0
1950,66.9138,0,0,0,0,0
1980,66.9138,0,0,0,0,0
2010,66.9138,0,0,0,0,0
2040,66.9138,0,0,0,0,0
2070,66.9138,0,0,0,0,0
2100,66.9138,0,0,0,0,0
2130,66.9138,0,0,0,0,0
2160,66.9138,0,0,0,0,0
2190,66.9138,0,0,0,0,0
2220,66.9138,0,0,0,0,0
2250,66.9138,0,0,0,0,0
2280,66.9138,0,0,0,0,0
2310,66.9138,0,0,0,0,0
2340,66.9138,0,0,0,0,0
2370,66.9138,0,0,0,0,0
2400,66.9138,0,0,0,0,0
2430,66.9138,0,0,0,0,0
2460,66.9138,0,0,0,0,0
2490,66.9138,0,0,0,0,0
2520,66.9138,0,0,0,0,0
2550,66.9138,0,0,0,0,0
2580,66.9138,0,0,0,0,0
2610,66.9138,0,0,0,0,0
2640,66.9138,0,0,0,0,0
2670,66.9138,0,0,0,0,0
2700,66.9138,0,0,0,0,0
2730,66.9138,0,0,0,0,0
2760,66.9138,0,0,0,0,0
2790,66.9138,0,0,0,0,0
2820,66.9138,0,0,0,0,0
2850,66.9138,0,0,0,0,0
2880,66.9138,0,0,0,0,0
2910,66.9138,0,0,0,0,0
2940,66.9138,0,0,0,0,0
2970,66.9138,0,0,0,0,0
3000,66.9138,0,0,0,0,0
3030,66.9138,0,0,0,0,0
3060,66.9138,0,0,0,0,0
3090,66.9138,0,0,0,0,0
3120,66.9138,0,0,0,0,0
3150,66.9138,0,0,0,0,0
3180,66.9138,0,0,0,0,0
3210,66.9138,0,0,0,0,0
3240,66.9138,0,0,0,0,0
3270,66.9138,0,0,0,0,0
3300,66.9138,0,0,0,0,0
3330,66.9138,0,0,0,0,0
3360,66.9138,0,0,0,0,0
3390,66.9138,0,0,0,0,0
3420,66.9138,0,0,0,0,0
3450,66.9138,0,0,0,0,0
3480,66.9138,0,0,0,0,0
3510,66.9138,0,0,0,0,0
3540,66.9138,0,0,0,0,0
3570,66.9138,0,0,0,0,0
3600,66.9138,0,0,0,0,0
3630,66.9138,0,0,0,0,0
3660,66.9138,0,0,0,0,0
3690,66.9138,0,0,0,0,0
3720,66.9138,0,0,0,0,0
3750,66.9138,0,0,0,0,0
3780,66.9138,0,0,0,0,0
3810,66.9138,0,0,0,0,0
3840,66.9138,0,0,0,0,0
3870,66.9138,0,0,0,0,0
3900,66.9138,0,0,0,0,0
3930,66.9138,0,0,0,0,0
3960,66.9138,0,0,0,0,0
3990,66.9138,0,0,0,0,0
4020,66.9138,0,0,0,0,0
4050,66.9138,0,0,0,0,0
4080,66.9138,0,0,0,0,0
4110,66.9138,0,0,0,0,0
4140,66.9138,0,0,0,0,0
4170,66.9138,0,0,0,0,0
4200,66.9138,0,0,0,0,0
4230,66.9138,0,0,0,0,0
4260,66.9138,0,0,0,0,0
4290,66.9138,0,0,0,0,0
4320,66.9138,0,0,0,0,0
4350,66.9138,0,0,0,0,0
4380,66.9138,0,0,0,0,0
4410,66.9138,0,0,0,0,0
4440,66.9138,0,0,0,0,0
4470,66.9138,0,0,0,0,0
4500,66.9138,0,0,0,0,0
