13.04.2019;14:03:08;3509;60.1718;57.227
13.04.2019;14:03:38;3541;60.3366;56.7814
13.04.2019;14:04:08;3569;59.2425;56.6349
13.04.2019;14:04:38;3601;59.2151;57.0775
13.04.2019;14:05:08;3629;58.7756;58.2341
13.04.2019;14:05:38;3661;60.1398;59.696
13.04.2019;14:06:08;3689;60.1673;61.0114
13.04.2019;14:06:38;3721;60.3321;61.9026
13.04.2019;14:07:08;3749;60.3137;61.1701
13.04.2019;14:07:38;3781;59.0137;60.2881
13.04.2019;14:08:08;3809;60.1169;60.2881
13.04.2019;14:08:38;3841;61.3392;61.3227
13.04.2019;14:09:08;3869;60.9272;62.1956
13.04.2019;14:09:38;3901;60.7395;61.6218
13.04.2019;14:10:08;3929;59.5676;60.578
13.04.2019;14:10:38;3961;59.3753;59.9982
13.04.2019;14:11:08;3989;59.8468;60.285
13.04.2019;14:11:38;4021;60.3275;61.6157
13.04.2019;14:12:08;4049;60.4557;62.9311
13.04.2019;14:12:38;4081;59.9613;62.632
13.04.2019;14:13:08;4109;59.2151;61.7561
13.04.2019;14:13:38;4141;60.0665;61.1701
13.04.2019;14:14:08;4169;60.213;61.0236
13.04.2019;14:14:38;4201;60.419;62.0582
13.04.2019;14:15:08;4229;60.7532;61.3258
13.04.2019;14:15:38;4261;60.4099;60.4376
13.04.2019;14:16:08;4289;59.3433;59.8517
13.04.2019;14:16:38;4321;60.1352;59.9921
13.04.2019;14:17:08;4349;60.5381;61.3227
13.04.2019;14:17:38;4381;60.3549;62.6473
13.04.2019;14:18:08;4409;59.3478;62.1956
13.04.2019;14:18:38;4441;59.0457;61.6157
13.04.2019;14:19:08;4469;60.3824;61.6157
13.04.2019;14:19:38;4501;60.3595;62.7876
13.04.2019;14:20:08;4529;60.7807;62.2047
13.04.2019;14:20:38;4561;59.5584;61.3227
13.04.2019;14:21:08;4589;59.2242;61.631
13.04.2019;14:21:38;4621;60.1444;62.928
13.04.2019;14:22:08;4649;60.831;62.513
13.04.2019;14:22:38;4682;60.2954;61.3258
13.04.2019;14:23:08;4710;60.8402;60.2942
13.04.2019;14:23:38;4741;59.3387;59.5801
13.04.2019;14:24:08;4769;59.4165;59.2688
13.04.2019;14:24:38;4801;59.1556;60.7306
13.04.2019;14:25:08;4829;60.3275;62.928
13.04.2019;14:25:38;4861;60.6388;64.5517
13.04.2019;14:26:08;4890;59.2654;64.2678
13.04.2019;14:26:38;4922;59.183;63.5323
13.04.2019;14:27:08;4950;58.9679;62.6534
13.04.2019;14:27:38;4981;60.2451;61.9056
13.04.2019;14:28:08;5009;60.506;60.8771
13.04.2019;14:28:38;5042;60.3137;60.0043
13.04.2019;14:29:08;5070;59.4623;59.4122
13.04.2019;14:29:38;5102;60.0574;58.9605
13.04.2019;14:30:08;5130;60.5793;59.4061
13.04.2019;14:30:38;5162;61.2339;61.0297
13.04.2019;14:31:08;5190;60.6983;61.1793
13.04.2019;14:31:38;5222;60.3733;60.3034
13.04.2019;14:32:08;5250;59.3249;59.696
13.04.2019;14:32:38;5282;60.2954;59.5587
13.04.2019;14:33:08;5310;60.5472;61.1701
13.04.2019;14:33:38;5342;59.6545;61.9117
13.04.2019;14:34:08;5370;59.3158;61.4753
13.04.2019;14:34:38;5402;58.9267;61.6126
13.04.2019;14:35:08;5430;60.1261;63.5201
13.04.2019;14:35:38;5462;60.6708;65.4489
13.04.2019;14:36:08;5490;60.181;65.3024
13.04.2019;14:36:38;5522;59.3112;64.2709
13.04.2019;14:37:08;5550;59.5126;63.5293
13.04.2019;14:37:38;5582;60.3321;62.6534
13.04.2019;14:38:08;5610;60.7166;61.6249
13.04.2019;14:38:38;5642;60.6296;60.7428
13.04.2019;14:39:08;5670;60.8356;59.9921
13.04.2019;14:39:38;5702;59.6545;59.4244
13.04.2019;14:40:08;5730;59.0045;58.9697
13.04.2019;14:40:38;5762;60.387;58.9788
13.04.2019;14:41:08;5790;60.5426;60.7337
13.04.2019;14:41:38;5822;60.4923;61.6157
13.04.2019;14:42:08;5850;59.5081;61.0236
13.04.2019;14:42:38;5882;59.2746;60.3034
13.04.2019;14:43:08;5910;60.1535;59.9982
13.04.2019;14:43:38;5942;60.6617;61.3258
13.04.2019;14:44:08;5970;60.6937;62.2017
13.04.2019;14:44:38;6002;59.4394;61.4753
13.04.2019;14:45:08;6030;58.8672;60.8985
13.04.2019;14:45:38;6062;60.3412;60.3034
13.04.2019;14:46:08;6090;60.4419;61.4753
13.04.2019;14:46:38;6122;60.6021;62.2017
13.04.2019;14:47:08;6151;59.7049;61.6218
13.04.2019;14:47:38;6183;59.0594;60.8893
13.04.2019;14:48:08;6211;60.2863;60.2973
13.04.2019;14:48:38;6243;60.2909;61.6249
13.04.2019;14:49:08;6271;60.8402;62.9372
13.04.2019;14:49:38;6303;59.2288;62.2078
13.04.2019;14:50:08;6331;59.5721;61.7775
13.04.2019;14:50:38;6363;60.1718;63.3797
13.04.2019;14:51:08;6391;60.8356;65.2963
13.04.2019;14:51:38;6423;60.7761;66.4805
13.04.2019;14:52:08;6451;62.566;67.6616
13.04.2019;14:52:38;6483;66.9881;68.8549
13.04.2019;14:53:08;6511;69.0115;69.4439
13.04.2019;14:53:38;6543;69.7211;70.0421
13.04.2019;14:54:08;6571;69.3045;67.3717
13.04.2019;14:54:38;6603;69.277;64.5883
13.04.2019;14:55:08;6631;69.0436;62.3634
13.04.2019;14:55:38;6663;70.4215;60.4376
13.04.2019;14:56:08;6691;70.3574;58.7011
13.04.2019;14:56:38;6723;70.6;57.2392
13.04.2019;14:57:08;6751;70.0003;56.1985
13.04.2019;14:57:38;6783;70.0598;59.5892
13.04.2019;14:58:08;6811;70.481;63.5812
13.04.2019;14:58:38;6843;70.0736;65.7816
13.04.2019;14:59:08;6871;70.0644;64.6127
13.04.2019;14:59:38;6903;69.6982;63.1356
13.04.2019;15:00:08;6931;69.3365;61.808
13.04.2019;15:00:38;6963;70.2201;60.6269
13.04.2019;15:01:08;6991;70.3803;59.4427
13.04.2019;15:01:38;7023;70.4901;58.4112
13.04.2019;15:02:08;7051;69.0619;57.8099
13.04.2019;15:02:38;7083;70.3116;60.7612
13.04.2019;15:03:08;7111;71.7857;64.4632
13.04.2019;15:03:38;7143;71.6208;66.8223
13.04.2019;15:04:08;7171;71.099;65.3574
13.04.2019;15:04:38;7203;70.5497;64.0115
13.04.2019;15:05:08;7231;69.0344;62.9799
13.04.2019;15:05:38;7263;68.6499;62.2474
13.04.2019;15:06:08;7291;70.0553;61.6615
13.04.2019;15:06:38;7323;69.8721;60.6269
13.04.2019;15:07:08;7351;69.8767;59.8822
13.04.2019;15:07:38;7383;70.0919;59.0063
13.04.2019;15:08:08;7411;70.069;61.6676
13.04.2019;15:08:38;7443;69.4327;64.6219
13.04.2019;15:09:08;7471;69.2404;63.8528
13.04.2019;15:09:38;7503;70.8838;62.8578
13.04.2019;15:10:09;7531;71.0212;61.6737
13.04.2019;15:10:38;7563;70.2841;60.636
13.04.2019;15:11:08;7591;69.2129;60.0287
13.04.2019;15:11:38;7623;70.0324;61.6615
13.04.2019;15:12:08;7651;70.3711;62.9799
13.04.2019;15:12:38;7683;69.8859;62.2444
13.04.2019;15:13:08;7711;69.1992;61.5119
13.04.2019;15:13:38;7743;70.0461;60.7703
13.04.2019;15:14:08;7771;71.0303;59.8822
13.04.2019;15:14:38;7804;71.0029;59.0063
13.04.2019;15:15:08;7831;70.3162;58.1151
13.04.2019;15:15:38;7863;69.5013;59.0063
13.04.2019;15:16:08;7892;69.1397;62.6839
13.04.2019;15:16:38;7923;70.4215;66.2394
13.04.2019;15:17:08;7951;70.3116;66.5263
13.04.2019;15:17:38;7984;70.6046;65.0552
13.04.2019;15:18:08;8012;69.3823;63.8772
13.04.2019;15:18:38;8044;69.4235;63.2821
13.04.2019;15:19:08;8072;69.5792;62.5496
13.04.2019;15:19:38;8104;70.1972;61.6645
13.04.2019;15:20:08;8132;70.5634;60.6299
13.04.2019;15:20:38;8164;70.0324;59.8883
13.04.2019;15:21:08;8192;69.2313;59.3084
13.04.2019;15:21:38;8224;70.0324;60.6269
13.04.2019;15:22:08;8252;69.9866;64.5761
13.04.2019;15:22:38;8284;70.4077;67.3991
13.04.2019;15:23:08;8312;70.6183;66.5324
13.04.2019;15:23:38;8344;69.5242;65.336
13.04.2019;15:24:08;8372;69.332;64.4479
13.04.2019;15:24:38;8404;70.481;63.5812
13.04.2019;15:25:08;8432;70.275;62.5587
13.04.2019;15:25:38;8464;70.0827;61.518
13.04.2019;15:26:08;8492;70.101;60.6452
13.04.2019;15:26:38;8524;70.2841;59.8913
13.04.2019;15:27:08;8552;70.5588;59.1558
13.04.2019;15:27:38;8584;69.0985;58.5546
13.04.2019;15:28:08;8612;69.1397;59.0063
13.04.2019;15:28:38;8644;70.3116;63.1356
13.04.2019;15:29:08;8672;70.1972;66.8193
13.04.2019;15:29:38;8704;70.5634;67.4083
13.04.2019;15:30:08;8732;69.5242;65.925
13.04.2019;15:30:38;8764;69.3228;64.9087
13.04.2019;15:31:08;8792;70.4856;64.1671
13.04.2019;15:31:38;8824;70.5588;62.9891
13.04.2019;15:32:08;8852;70.5542;62.2474
13.04.2019;15:32:38;8884;69.5334;61.5211
13.04.2019;15:33:08;8912;69.6021;60.926
13.04.2019;15:33:38;8944;70.1468;60.1813
13.04.2019;15:34:08;8972;70.4123;59.3176
13.04.2019;15:34:38;9004;70.6916;58.7072
13.04.2019;15:35:08;9032;69.1397;58.1182
13.04.2019;15:35:38;9064;69.7028;58.109
13.04.2019;15:36:08;9092;70.4993;61.9453
13.04.2019;15:36:38;9124;70.719;65.4825
13.04.2019;15:37:08;9152;70.6092;66.5385
13.04.2019;15:37:38;9184;69.8538;65.1926
13.04.2019;15:38:08;9212;69.5197;64.1824
13.04.2019;15:38:38;9244;69.2175;63.4316
13.04.2019;15:39:08;9272;70.5313;62.7052
13.04.2019;15:39:38;9304;70.1743;61.6676
13.04.2019;15:40:08;9332;70.6366;60.7764
13.04.2019;15:40:38;9364;69.2038;60.0378
13.04.2019;15:41:08;9392;69.2358;60.3339
13.04.2019;15:41:38;9424;69.364;64.454
13.04.2019;15:42:08;9452;70.2475;67.9912
13.04.2019;15:42:38;9484;69.9912;68.156
13.04.2019;15:43:08;9512;70.4764;66.511
13.04.2019;15:43:38;9540;69.5654;65.3543
13.04.2019;15:44:08;9572;69.7348;64.454
13.04.2019;15:44:38;9604;69.2862;63.5842
13.04.2019;15:45:08;9632;70.6824;62.8487
13.04.2019;15:45:38;9664;70.632;61.9545
13.04.2019;15:46:08;9693;69.3732;61.0663
13.04.2019;15:46:38;9724;69.3091;60.6299
13.04.2019;15:47:08;9752;70.0278;60.0348
13.04.2019;15:47:38;9784;70.0965;62.4
13.04.2019;15:48:08;9812;70.5405;65.0674
13.04.2019;15:48:38;9844;70.4306;64.0481
13.04.2019;15:49:08;9872;69.4052;63.1295
13.04.2019;15:49:38;9904;69.0619;62.2566
13.04.2019;15:50:08;9933;70.4261;61.6676
